(0,0) -> (1,0), w=1.000, (0,1), w=1.000, (1,1), w=1.414
(0,1) -> (1,1), w=1.000, (0,0), w=1.000, (0,2), w=1.000, (1,0), w=1.414, (1,2), w=1.414
(0,2) -> (1,2), w=1.000, (0,1), w=1.000, (0,3), w=1.000, (1,1), w=1.414, (1,3), w=1.414
(0,3) -> (1,3), w=1.000, (0,2), w=1.000, (0,4), w=1.000, (1,2), w=1.414, (1,4), w=1.414
(0,4) -> (1,4), w=1.000, (0,3), w=1.000, (0,5), w=1.000, (1,3), w=1.414, (1,5), w=1.414
(0,5) -> (1,5), w=1.000, (0,4), w=1.000, (0,6), w=1.000, (1,4), w=1.414, (1,6), w=1.414
(0,6) -> (1,6), w=1.000, (0,5), w=1.000, (0,7), w=1.000, (1,5), w=1.414, (1,7), w=1.414
(0,7) -> (1,7), w=1.000, (0,6), w=1.000, (0,8), w=1.000, (1,6), w=1.414, (1,8), w=1.414
(0,8) -> (1,8), w=1.000, (0,7), w=1.000, (0,9), w=1.000, (1,7), w=1.414, (1,9), w=1.414
(0,9) -> (1,9), w=1.000, (0,8), w=1.000, (0,10), w=1.000, (1,8), w=1.414, (1,10), w=1.414
(0,10) -> (1,10), w=1.000, (0,9), w=1.000, (0,11), w=1.000, (1,9), w=1.414, (1,11), w=1.414
(0,11) -> (1,11), w=1.000, (0,10), w=1.000, (0,12), w=1.000, (1,10), w=1.414, (1,12), w=1.414
(0,12) -> (1,12), w=1.000, (0,11), w=1.000, (0,13), w=1.000, (1,11), w=1.414, (1,13), w=1.414
(0,13) -> (1,13), w=1.000, (0,12), w=1.000, (0,14), w=1.000, (1,12), w=1.414, (1,14), w=1.414
(0,14) -> (1,14), w=1.000, (0,13), w=1.000, (0,15), w=1.000, (1,13), w=1.414, (1,15), w=1.414
(0,15) -> (1,15), w=1.000, (0,14), w=1.000, (0,16), w=1.000, (1,14), w=1.414, (1,16), w=1.414
(0,16) -> (1,16), w=1.000, (0,15), w=1.000, (0,17), w=1.000, (1,15), w=1.414, (1,17), w=1.414
(0,17) -> (1,17), w=1.000, (0,16), w=1.000, (0,18), w=1.000, (1,16), w=1.414, (1,18), w=1.414
(0,18) -> (1,18), w=1.000, (0,17), w=1.000, (0,19), w=1.000, (1,17), w=1.414, (1,19), w=1.414
(0,19) -> (1,19), w=1.000, (0,18), w=1.000, (0,20), w=1.000, (1,18), w=1.414, (1,20), w=1.414
(0,20) -> (1,20), w=1.000, (0,19), w=1.000, (0,21), w=1.000, (1,19), w=1.414, (1,21), w=1.414
(0,21) -> (1,21), w=1.000, (0,20), w=1.000, (0,22), w=1.000, (1,20), w=1.414, (1,22), w=1.414
(0,22) -> (1,22), w=1.000, (0,21), w=1.000, (0,23), w=1.000, (1,21), w=1.414, (1,23), w=1.414
(0,23) -> (1,23), w=1.000, (0,22), w=1.000, (0,24), w=1.000, (1,22), w=1.414, (1,24), w=1.414
(0,24) -> (1,24), w=1.000, (0,23), w=1.000, (0,25), w=1.000, (1,23), w=1.414, (1,25), w=1.414
(0,25) -> (1,25), w=1.000, (0,24), w=1.000, (0,26), w=1.000, (1,24), w=1.414, (1,26), w=1.414
(0,26) -> (1,26), w=1.000, (0,25), w=1.000, (0,27), w=1.000, (1,25), w=1.414, (1,27), w=1.414
(0,27) -> (1,27), w=1.000, (0,26), w=1.000, (0,28), w=1.000, (1,26), w=1.414, (1,28), w=1.414
(0,28) -> (1,28), w=1.000, (0,27), w=1.000, (0,29), w=1.000, (1,27), w=1.414, (1,29), w=1.414
(0,29) -> (1,29), w=1.000, (0,28), w=1.000, (0,30), w=1.000, (1,28), w=1.414, (1,30), w=1.414
(0,30) -> (1,30), w=1.000, (0,29), w=1.000, (0,31), w=1.000, (1,29), w=1.414, (1,31), w=1.414
(0,31) -> (1,31), w=1.000, (0,30), w=1.000, (0,32), w=1.000, (1,30), w=1.414, (1,32), w=1.414
(0,32) -> (1,32), w=1.000, (0,31), w=1.000, (0,33), w=1.000, (1,31), w=1.414, (1,33), w=1.414
(0,33) -> (1,33), w=1.000, (0,32), w=1.000, (0,34), w=1.000, (1,32), w=1.414, (1,34), w=1.414
(0,34) -> (1,34), w=1.000, (0,33), w=1.000, (0,35), w=1.000, (1,33), w=1.414, (1,35), w=1.414
(0,35) -> (1,35), w=1.000, (0,34), w=1.000, (0,36), w=1.000, (1,34), w=1.414, (1,36), w=1.414
(0,36) -> (1,36), w=1.000, (0,35), w=1.000, (0,37), w=1.000, (1,35), w=1.414, (1,37), w=1.414
(0,37) -> (1,37), w=1.000, (0,36), w=1.000, (0,38), w=1.000, (1,36), w=1.414, (1,38), w=1.414
(0,38) -> (1,38), w=1.000, (0,37), w=1.000, (0,39), w=1.000, (1,37), w=1.414, (1,39), w=1.414
(0,39) -> (1,39), w=1.000, (0,38), w=1.000, (0,40), w=1.000, (1,38), w=1.414, (1,40), w=1.414
(0,40) -> (1,40), w=1.000, (0,39), w=1.000, (0,41), w=1.000, (1,39), w=1.414, (1,41), w=1.414
(0,41) -> (1,41), w=1.000, (0,40), w=1.000, (1,40), w=1.414
(1,0) -> (0,0), w=1.000, (2,0), w=1.000, (1,1), w=1.000, (0,1), w=1.414, (2,1), w=1.414
(1,1) -> (0,1), w=1.000, (2,1), w=1.000, (1,0), w=1.000, (1,2), w=1.000, (0,0), w=1.414, (2,0), w=1.414, (0,2), w=1.414, (2,2), w=1.414
(45,19) -> (44,19), w=1.000, (46,19), w=1.000, (45,18), w=1.000, (45,20), w=1.000, (44,18), w=1.414, (46,18), w=1.414, (44,20), w=1.414, (46,20), w=1.414
(45,20) -> (44,20), w=1.000, (46,20), w=1.000, (45,19), w=1.000, (45,21), w=1.000, (44,19), w=1.414, (46,19), w=1.414, (44,21), w=1.414, (46,21), w=1.414
(45,21) -> (44,21), w=1.000, (46,21), w=1.000, (45,20), w=1.000, (45,22), w=1.000, (44,20), w=1.414, (46,20), w=1.414, (44,22), w=1.414, (46,22), w=1.414
(45,22) -> (44,22), w=1.000, (46,22), w=1.000, (45,21), w=1.000, (45,23), w=1.000, (44,21), w=1.414, (46,21), w=1.414, (44,23), w=1.414, (46,23), w=1.414
(45,23) -> (44,23), w=1.000, (46,23), w=1.000, (45,22), w=1.000, (45,24), w=1.000, (44,22), w=1.414, (46,22), w=1.414, (44,24), w=1.414, (46,24), w=1.414
(45,24) -> (44,24), w=1.000, (46,24), w=1.000, (45,23), w=1.000, (45,25), w=1.000, (44,23), w=1.414, (46,23), w=1.414, (44,25), w=1.414, (46,25), w=1.414
(45,25) -> (44,25), w=1.000, (46,25), w=1.000, (45,24), w=1.000, (45,26), w=1.000, (44,24), w=1.414, (46,24), w=1.414, (44,26), w=1.414, (46,26), w=1.414
(45,26) -> (44,26), w=1.000, (46,26), w=1.000, (45,25), w=1.000, (45,27), w=1.000, (44,25), w=1.414, (46,25), w=1.414, (44,27), w=1.414, (46,27), w=1.414
(45,27) -> (44,27), w=1.000, (46,27), w=1.000, (45,26), w=1.000, (45,28), w=1.000, (44,26), w=1.414, (46,26), w=1.414, (44,28), w=1.414, (46,28), w=1.414
(45,28) -> (44,28), w=1.000, (46,28), w=1.000, (45,27), w=1.000, (45,29), w=1.000, (44,27), w=1.414, (46,27), w=1.414, (44,29), w=1.414, (46,29), w=1.414
(45,29) -> (44,29), w=1.000, (46,29), w=1.000, (45,28), w=1.000, (45,30), w=1.000, (44,28), w=1.414, (46,28), w=1.414, (44,30), w=1.414, (46,30), w=1.414
(45,30) -> (44,30), w=1.000, (46,30), w=1.000, (45,29), w=1.000, (45,31), w=1.000, (44,29), w=1.414, (46,29), w=1.414, (44,31), w=1.414, (46,31), w=1.414
(45,31) -> (44,31), w=1.000, (46,31), w=1.000, (45,30), w=1.000, (45,32), w=1.000, (44,30), w=1.414, (46,30), w=1.414, (44,32), w=1.414, (46,32), w=1.414
(45,32) -> (44,32), w=1.000, (46,32), w=1.000, (45,31), w=1.000, (45,33), w=1.000, (44,31), w=1.414, (46,31), w=1.414, (44,33), w=1.414, (46,33), w=1.414
(45,33) -> (44,33), w=1.000, (46,33), w=1.000, (45,32), w=1.000, (45,34), w=1.000, (44,32), w=1.414, (46,32), w=1.414, (44,34), w=1.414, (46,34), w=1.414
(45,34) -> (44,34), w=1.000, (46,34), w=1.000, (45,33), w=1.000, (45,35), w=1.000, (44,33), w=1.414, (46,33), w=1.414, (44,35), w=1.414, (46,35), w=1.414
(45,35) -> (44,35), w=1.000, (46,35), w=1.000, (45,34), w=1.000, (45,36), w=1.000, (44,34), w=1.414, (46,34), w=1.414, (44,36), w=1.414, (46,36), w=1.414
(45,36) -> (44,36), w=1.000, (46,36), w=1.000, (45,35), w=1.000, (45,37), w=1.000, (44,35), w=1.414, (46,35), w=1.414, (44,37), w=1.414, (46,37), w=1.414
(45,37) -> (44,37), w=1.000, (46,37), w=1.000, (45,36), w=1.000, (45,38), w=1.000, (44,36), w=1.414, (46,36), w=1.414, (44,38), w=1.414, (46,38), w=1.414
(45,38) -> (44,38), w=1.000, (46,38), w=1.000, (45,37), w=1.000, (45,39), w=1.000, (44,37), w=1.414, (46,37), w=1.414, (44,39), w=1.414, (46,39), w=1.414
(45,39) -> (44,39), w=1.000, (46,39), w=1.000, (45,38), w=1.000, (45,40), w=1.000, (44,38), w=1.414, (46,38), w=1.414, (44,40), w=1.414, (46,40), w=1.414
(45,40) -> (44,40), w=1.000, (46,40), w=1.000, (45,39), w=1.000, (45,41), w=1.000, (44,39), w=1.414, (46,39), w=1.414, (44,41), w=1.414, (46,41), w=1.414
(45,41) -> (44,41), w=1.000, (46,41), w=1.000, (45,40), w=1.000, (44,40), w=1.414, (46,40), w=1.414
(46,0) -> (45,0), w=1.000, (47,0), w=1.000, (46,1), w=1.000, (45,1), w=1.414, (47,1), w=1.414
(46,1) -> (45,1), w=1.000, (47,1), w=1.000, (46,0), w=1.000, (46,2), w=1.000, (45,0), w=1.414, (47,0), w=1.414, (45,2), w=1.414, (47,2), w=1.414
(46,2) -> (45,2), w=1.000, (47,2), w=1.000, (46,1), w=1.000, (46,3), w=1.000, (45,1), w=1.414, (47,1), w=1.414, (45,3), w=1.414, (47,3), w=1.414
(46,3) -> (45,3), w=1.000, (47,3), w=1.000, (46,2), w=1.000, (46,4), w=1.000, (45,2), w=1.414, (47,2), w=1.414, (45,4), w=1.414, (47,4), w=1.414
(46,4) -> (45,4), w=1.000, (47,4), w=1.000, (46,3), w=1.000, (46,5), w=1.000, (45,3), w=1.414, (47,3), w=1.414, (45,5), w=1.414, (47,5), w=1.414
(46,5) -> (45,5), w=1.000, (47,5), w=1.000, (46,4), w=1.000, (46,6), w=1.000, (45,4), w=1.414, (47,4), w=1.414, (45,6), w=1.414, (47,6), w=1.414
(46,6) -> (45,6), w=1.000, (47,6), w=1.000, (46,5), w=1.000, (46,7), w=1.000, (45,5), w=1.414, (47,5), w=1.414, (45,7), w=1.414, (47,7), w=1.414
(46,7) -> (45,7), w=1.000, (47,7), w=1.000, (46,6), w=1.000, (46,8), w=1.000, (45,6), w=1.414, (47,6), w=1.414, (45,8), w=1.414, (47,8), w=1.414
(46,8) -> (45,8), w=1.000, (47,8), w=1.000, (46,7), w=1.000, (46,9), w=1.000, (45,7), w=1.414, (47,7), w=1.414, (45,9), w=1.414, (47,9), w=1.414
(46,9) -> (45,9), w=1.000, (47,9), w=1.000, (46,8), w=1.000, (46,10), w=1.000, (45,8), w=1.414, (47,8), w=1.414, (45,10), w=1.414, (47,10), w=1.414
(46,10) -> (45,10), w=1.000, (47,10), w=1.000, (46,9), w=1.000, (46,11), w=1.000, (45,9), w=1.414, (47,9), w=1.414, (45,11), w=1.414, (47,11), w=1.414
(46,11) -> (45,11), w=1.000, (47,11), w=1.000, (46,10), w=1.000, (46,12), w=1.000, (45,10), w=1.414, (47,10), w=1.414, (45,12), w=1.414, (47,12), w=1.414
(46,12) -> (45,12), w=1.000, (47,12), w=1.000, (46,11), w=1.000, (46,13), w=1.000, (45,11), w=1.414, (47,11), w=1.414, (45,13), w=1.414, (47,13), w=1.414
(46,13) -> (45,13), w=1.000, (47,13), w=1.000, (46,12), w=1.000, (46,14), w=1.000, (45,12), w=1.414, (47,12), w=1.414, (45,14), w=1.414, (47,14), w=1.414
(46,14) -> (45,14), w=1.000, (47,14), w=1.000, (46,13), w=1.000, (46,15), w=1.000, (45,13), w=1.414, (47,13), w=1.414, (45,15), w=1.414, (47,15), w=1.414
(46,15) -> (45,15), w=1.000, (47,15), w=1.000, (46,14), w=1.000, (46,16), w=1.000, (45,14), w=1.414, (47,14), w=1.414, (45,16), w=1.414, (47,16), w=1.414
(46,16) -> (45,16), w=1.000, (47,16), w=1.000, (46,15), w=1.000, (46,17), w=1.000, (45,15), w=1.414, (47,15), w=1.414, (45,17), w=1.414, (47,17), w=1.414
(46,17) -> (45,17), w=1.000, (47,17), w=1.000, (46,16), w=1.000, (46,18), w=1.000, (45,16), w=1.414, (47,16), w=1.414, (45,18), w=1.414, (47,18), w=1.414
(46,18) -> (45,18), w=1.000, (47,18), w=1.000, (46,17), w=1.000, (46,19), w=1.000, (45,17), w=1.414, (47,17), w=1.414, (45,19), w=1.414, (47,19), w=1.414
(46,19) -> (45,19), w=1.000, (47,19), w=1.000, (46,18), w=1.000, (46,20), w=1.000, (45,18), w=1.414, (47,18), w=1.414, (45,20), w=1.414, (47,20), w=1.414
(46,20) -> (45,20), w=1.000, (47,20), w=1.000, (46,19), w=1.000, (46,21), w=1.000, (45,19), w=1.414, (47,19), w=1.414, (45,21), w=1.414, (47,21), w=1.414
(46,21) -> (45,21), w=1.000, (47,21), w=1.000, (46,20), w=1.000, (46,22), w=1.000, (45,20), w=1.414, (47,20), w=1.414, (45,22), w=1.414, (47,22), w=1.414
(46,22) -> (45,22), w=1.000, (47,22), w=1.000, (46,21), w=1.000, (46,23), w=1.000, (45,21), w=1.414, (47,21), w=1.414, (45,23), w=1.414, (47,23), w=1.414
(46,23) -> (45,23), w=1.000, (47,23), w=1.000, (46,22), w=1.000, (46,24), w=1.000, (45,22), w=1.414, (47,22), w=1.414, (45,24), w=1.414, (47,24), w=1.414
(46,24) -> (45,24), w=1.000, (47,24), w=1.000, (46,23), w=1.000, (46,25), w=1.000, (45,23), w=1.414, (47,23), w=1.414, (45,25), w=1.414, (47,25), w=1.414
(46,25) -> (45,25), w=1.000, (47,25), w=1.000, (46,24), w=1.000, (46,26), w=1.000, (45,24), w=1.414, (47,24), w=1.414, (45,26), w=1.414, (47,26), w=1.414
(46,26) -> (45,26), w=1.000, (47,26), w=1.000, (46,25), w=1.000, (46,27), w=1.000, (45,25), w=1.414, (47,25), w=1.414, (45,27), w=1.414, (47,27), w=1.414
(46,27) -> (45,27), w=1.000, (47,27), w=1.000, (46,26), w=1.000, (46,28), w=1.000, (45,26), w=1.414, (47,26), w=1.414, (45,28), w=1.414, (47,28), w=1.414
(46,28) -> (45,28), w=1.000, (47,28), w=1.000, (46,27), w=1.000, (46,29), w=1.000, (45,27), w=1.414, (47,27), w=1.414, (45,29), w=1.414, (47,29), w=1.414
(46,29) -> (45,29), w=1.000, (47,29), w=1.000, (46,28), w=1.000, (46,30), w=1.000, (45,28), w=1.414, (47,28), w=1.414, (45,30), w=1.414, (47,30), w=1.414
(46,30) -> (45,30), w=1.000, (47,30), w=1.000, (46,29), w=1.000, (46,31), w=1.000, (45,29), w=1.414, (47,29), w=1.414, (45,31), w=1.414, (47,31), w=1.414
(46,31) -> (45,31), w=1.000, (47,31), w=1.000, (46,30), w=1.000, (46,32), w=1.000, (45,30), w=1.414, (47,30), w=1.414, (45,32), w=1.414, (47,32), w=1.414
(46,32) -> (45,32), w=1.000, (47,32), w=1.000, (46,31), w=1.000, (46,33), w=1.000, (45,31), w=1.414, (47,31), w=1.414, (45,33), w=1.414, (47,33), w=1.414
(46,33) -> (45,33), w=1.000, (47,33), w=1.000, (46,32), w=1.000, (46,34), w=1.000, (45,32), w=1.414, (47,32), w=1.414, (45,34), w=1.414, (47,34), w=1.414
(46,34) -> (45,34), w=1.000, (47,34), w=1.000, (46,33), w=1.000, (46,35), w=1.000, (45,33), w=1.414, (47,33), w=1.414, (45,35), w=1.414, (47,35), w=1.414
(46,35) -> (45,35), w=1.000, (47,35), w=1.000, (46,34), w=1.000, (46,36), w=1.000, (45,34), w=1.414, (47,34), w=1.414, (45,36), w=1.414, (47,36), w=1.414
(46,36) -> (45,36), w=1.000, (47,36), w=1.000, (46,35), w=1.000, (46,37), w=1.000, (45,35), w=1.414, (47,35), w=1.414, (45,37), w=1.414, (47,37), w=1.414
(46,37) -> (45,37), w=1.000, (47,37), w=1.000, (46,36), w=1.000, (46,38), w=1.000, (45,36), w=1.414, (47,36), w=1.414, (45,38), w=1.414, (47,38), w=1.414
(46,38) -> (45,38), w=1.000, (47,38), w=1.000, (46,37), w=1.000, (46,39), w=1.000, (45,37), w=1.414, (47,37), w=1.414, (45,39), w=1.414, (47,39), w=1.414
(46,39) -> (45,39), w=1.000, (47,39), w=1.000, (46,38), w=1.000, (46,40), w=1.000, (45,38), w=1.414, (47,38), w=1.414, (45,40), w=1.414, (47,40), w=1.414
(46,40) -> (45,40), w=1.000, (47,40), w=1.000, (46,39), w=1.000, (46,41), w=1.000, (45,39), w=1.414, (47,39), w=1.414, (45,41), w=1.414, (47,41), w=1.414
(46,41) -> (45,41), w=1.000, (47,41), w=1.000, (46,40), w=1.000, (45,40), w=1.414, (47,40), w=1.414
(47,0) -> (46,0), w=1.000, (48,0), w=1.000, (47,1), w=1.000, (46,1), w=1.414, (48,1), w=1.414
(47,1) -> (46,1), w=1.000, (48,1), w=1.000, (47,0), w=1.000, (47,2), w=1.000, (46,0), w=1.414, (48,0), w=1.414, (46,2), w=1.414, (48,2), w=1.414
(47,2) -> (46,2), w=1.000, (48,2), w=1.000, (47,1), w=1.000, (47,3), w=1.000, (46,1), w=1.414, (48,1), w=1.414, (46,3), w=1.414, (48,3), w=1.414
(47,3) -> (46,3), w=1.000, (48,3), w=1.000, (47,2), w=1.000, (47,4), w=1.000, (46,2), w=1.414, (48,2), w=1.414, (46,4), w=1.414, (48,4), w=1.414
(47,4) -> (46,4), w=1.000, (48,4), w=1.000, (47,3), w=1.000, (47,5), w=1.000, (46,3), w=1.414, (48,3), w=1.414, (46,5), w=1.414, (48,5), w=1.414
(47,5) -> (46,5), w=1.000, (48,5), w=1.000, (47,4), w=1.000, (47,6), w=1.000, (46,4), w=1.414, (48,4), w=1.414, (46,6), w=1.414, (48,6), w=1.414
(47,6) -> (46,6), w=1.000, (48,6), w=1.000, (47,5), w=1.000, (47,7), w=1.000, (46,5), w=1.414, (48,5), w=1.414, (46,7), w=1.414, (48,7), w=1.414
(47,7) -> (46,7), w=1.000, (48,7), w=1.000, (47,6), w=1.000, (47,8), w=1.000, (46,6), w=1.414, (48,6), w=1.414, (46,8), w=1.414, (48,8), w=1.414
(47,8) -> (46,8), w=1.000, (48,8), w=1.000, (47,7), w=1.000, (47,9), w=1.000, (46,7), w=1.414, (48,7), w=1.414, (46,9), w=1.414, (48,9), w=1.414
(47,9) -> (46,9), w=1.000, (48,9), w=1.000, (47,8), w=1.000, (47,10), w=1.000, (46,8), w=1.414, (48,8), w=1.414, (46,10), w=1.414, (48,10), w=1.414
(47,10) -> (46,10), w=1.000, (48,10), w=1.000, (47,9), w=1.000, (47,11), w=1.000, (46,9), w=1.414, (48,9), w=1.414, (46,11), w=1.414, (48,11), w=1.414
(47,11) -> (46,11), w=1.000, (48,11), w=1.000, (47,10), w=1.000, (47,12), w=1.000, (46,10), w=1.414, (48,10), w=1.414, (46,12), w=1.414, (48,12), w=1.414
(47,12) -> (46,12), w=1.000, (48,12), w=1.000, (47,11), w=1.000, (47,13), w=1.000, (46,11), w=1.414, (48,11), w=1.414, (46,13), w=1.414, (48,13), w=1.414
(47,13) -> (46,13), w=1.000, (48,13), w=1.000, (47,12), w=1.000, (47,14), w=1.000, (46,12), w=1.414, (48,12), w=1.414, (46,14), w=1.414, (48,14), w=1.414
(47,14) -> (46,14), w=1.000, (48,14), w=1.000, (47,13), w=1.000, (47,15), w=1.000, (46,13), w=1.414, (48,13), w=1.414, (46,15), w=1.414, (48,15), w=1.414
(47,15) -> (46,15), w=1.000, (48,15), w=1.000, (47,14), w=1.000, (47,16), w=1.000, (46,14), w=1.414, (48,14), w=1.414, (46,16), w=1.414, (48,16), w=1.414
(47,16) -> (46,16), w=1.000, (48,16), w=1.000, (47,15), w=1.000, (47,17), w=1.000, (46,15), w=1.414, (48,15), w=1.414, (46,17), w=1.414, (48,17), w=1.414
(47,17) -> (46,17), w=1.000, (48,17), w=1.000, (47,16), w=1.000, (47,18), w=1.000, (46,16), w=1.414, (48,16), w=1.414, (46,18), w=1.414, (48,18), w=1.414
(47,18) -> (46,18), w=1.000, (48,18), w=1.000, (47,17), w=1.000, (47,19), w=1.000, (46,17), w=1.414, (48,17), w=1.414, (46,19), w=1.414, (48,19), w=1.414
(47,19) -> (46,19), w=1.000, (48,19), w=1.000, (47,18), w=1.000, (47,20), w=1.000, (46,18), w=1.414, (48,18), w=1.414, (46,20), w=1.414, (48,20), w=1.414
(47,20) -> (46,20), w=1.000, (48,20), w=1.000, (47,19), w=1.000, (47,21), w=1.000, (46,19), w=1.414, (48,19), w=1.414, (46,21), w=1.414, (48,21), w=1.414
(47,21) -> (46,21), w=1.000, (48,21), w=1.000, (47,20), w=1.000, (47,22), w=1.000, (46,20), w=1.414, (48,20), w=1.414, (46,22), w=1.414, (48,22), w=1.414
(47,22) -> (46,22), w=1.000, (48,22), w=1.000, (47,21), w=1.000, (47,23), w=1.000, (46,21), w=1.414, (48,21), w=1.414, (46,23), w=1.414, (48,23), w=1.414
(47,23) -> (46,23), w=1.000, (48,23), w=1.000, (47,22), w=1.000, (47,24), w=1.000, (46,22), w=1.414, (48,22), w=1.414, (46,24), w=1.414, (48,24), w=1.414
(47,24) -> (46,24), w=1.000, (48,24), w=1.000, (47,23), w=1.000, (47,25), w=1.000, (46,23), w=1.414, (48,23), w=1.414, (46,25), w=1.414, (48,25), w=1.414
(47,25) -> (46,25), w=1.000, (48,25), w=1.000, (47,24), w=1.000, (47,26), w=1.000, (46,24), w=1.414, (48,24), w=1.414, (46,26), w=1.414, (48,26), w=1.414
(47,26) -> (46,26), w=1.000, (48,26), w=1.000, (47,25), w=1.000, (47,27), w=1.000, (46,25), w=1.414, (48,25), w=1.414, (46,27), w=1.414, (48,27), w=1.414
(47,27) -> (46,27), w=1.000, (48,27), w=1.000, (47,26), w=1.000, (47,28), w=1.000, (46,26), w=1.414, (48,26), w=1.414, (46,28), w=1.414, (48,28), w=1.414
(47,28) -> (46,28), w=1.000, (48,28), w=1.000, (47,27), w=1.000, (47,29), w=1.000, (46,27), w=1.414, (48,27), w=1.414, (46,29), w=1.414, (48,29), w=1.414
(47,29) -> (46,29), w=1.000, (48,29), w=1.000, (47,28), w=1.000, (47,30), w=1.000, (46,28), w=1.414, (48,28), w=1.414, (46,30), w=1.414, (48,30), w=1.414
(47,30) -> (46,30), w=1.000, (48,30), w=1.000, (47,29), w=1.000, (47,31), w=1.000, (46,29), w=1.414, (48,29), w=1.414, (46,31), w=1.414, (48,31), w=1.414
(47,31) -> (46,31), w=1.000, (48,31), w=1.000, (47,30), w=1.000, (47,32), w=1.000, (46,30), w=1.414, (48,30), w=1.414, (46,32), w=1.414, (48,32), w=1.414
(47,32) -> (46,32), w=1.000, (48,32), w=1.000, (47,31), w=1.000, (47,33), w=1.000, (46,31), w=1.414, (48,31), w=1.414, (46,33), w=1.414, (48,33), w=1.414
(47,33) -> (46,33), w=1.000, (48,33), w=1.000, (47,32), w=1.000, (47,34), w=1.000, (46,32), w=1.414, (48,32), w=1.414, (46,34), w=1.414, (48,34), w=1.414
(47,34) -> (46,34), w=1.000, (48,34), w=1.000, (47,33), w=1.000, (47,35), w=1.000, (46,33), w=1.414, (48,33), w=1.414, (46,35), w=1.414, (48,35), w=1.414
(47,35) -> (46,35), w=1.000, (48,35), w=1.000, (47,34), w=1.000, (47,36), w=1.000, (46,34), w=1.414, (48,34), w=1.414, (46,36), w=1.414, (48,36), w=1.414
(47,36) -> (46,36), w=1.000, (48,36), w=1.000, (47,35), w=1.000, (47,37), w=1.000, (46,35), w=1.414, (48,35), w=1.414, (46,37), w=1.414, (48,37), w=1.414
(47,37) -> (46,37), w=1.000, (48,37), w=1.000, (47,36), w=1.000, (47,38), w=1.000, (46,36), w=1.414, (48,36), w=1.414, (46,38), w=1.414, (48,38), w=1.414
(47,38) -> (46,38), w=1.000, (48,38), w=1.000, (47,37), w=1.000, (47,39), w=1.000, (46,37), w=1.414, (48,37), w=1.414, (46,39), w=1.414, (48,39), w=1.414
(47,39) -> (46,39), w=1.000, (48,39), w=1.000, (47,38), w=1.000, (47,40), w=1.000, (46,38), w=1.414, (48,38), w=1.414, (46,40), w=1.414, (48,40), w=1.414
(47,40) -> (46,40), w=1.000, (48,40), w=1.000, (47,39), w=1.000, (47,41), w=1.000, (46,39), w=1.414, (48,39), w=1.414, (46,41), w=1.414, (48,41), w=1.414
(47,41) -> (46,41), w=1.000, (48,41), w=1.000, (47,40), w=1.000, (46,40), w=1.414, (48,40), w=1.414
(48,0) -> (47,0), w=1.000, (49,0), w=1.000, (48,1), w=1.000, (47,1), w=1.414, (49,1), w=1.414
(48,1) -> (47,1), w=1.000, (49,1), w=1.000, (48,0), w=1.000, (48,2), w=1.000, (47,0), w=1.414, (49,0), w=1.414, (47,2), w=1.414, (49,2), w=1.414
(48,2) -> (47,2), w=1.000, (49,2), w=1.000, (48,1), w=1.000, (48,3), w=1.000, (47,1), w=1.414, (49,1), w=1.414, (47,3), w=1.414, (49,3), w=1.414
(48,3) -> (47,3), w=1.000, (49,3), w=1.000, (48,2), w=1.000, (48,4), w=1.000, (47,2), w=1.414, (49,2), w=1.414, (47,4), w=1.414, (49,4), w=1.414
(48,4) -> (47,4), w=1.000, (49,4), w=1.000, (48,3), w=1.000, (48,5), w=1.000, (47,3), w=1.414, (49,3), w=1.414, (47,5), w=1.414, (49,5), w=1.414
(48,5) -> (47,5), w=1.000, (49,5), w=1.000, (48,4), w=1.000, (48,6), w=1.000, (47,4), w=1.414, (49,4), w=1.414, (47,6), w=1.414, (49,6), w=1.414
(48,6) -> (47,6), w=1.000, (49,6), w=1.000, (48,5), w=1.000, (48,7), w=1.000, (47,5), w=1.414, (49,5), w=1.414, (47,7), w=1.414, (49,7), w=1.414
(48,7) -> (47,7), w=1.000, (49,7), w=1.000, (48,6), w=1.000, (48,8), w=1.000, (47,6), w=1.414, (49,6), w=1.414, (47,8), w=1.414, (49,8), w=1.414
(48,8) -> (47,8), w=1.000, (49,8), w=1.000, (48,7), w=1.000, (48,9), w=1.000, (47,7), w=1.414, (49,7), w=1.414, (47,9), w=1.414, (49,9), w=1.414
(48,9) -> (47,9), w=1.000, (49,9), w=1.000, (48,8), w=1.000, (48,10), w=1.000, (47,8), w=1.414, (49,8), w=1.414, (47,10), w=1.414, (49,10), w=1.414
(48,10) -> (47,10), w=1.000, (49,10), w=1.000, (48,9), w=1.000, (48,11), w=1.000, (47,9), w=1.414, (49,9), w=1.414, (47,11), w=1.414, (49,11), w=1.414
(48,11) -> (47,11), w=1.000, (49,11), w=1.000, (48,10), w=1.000, (48,12), w=1.000, (47,10), w=1.414, (49,10), w=1.414, (47,12), w=1.414, (49,12), w=1.414
(48,12) -> (47,12), w=1.000, (49,12), w=1.000, (48,11), w=1.000, (48,13), w=1.000, (47,11), w=1.414, (49,11), w=1.414, (47,13), w=1.414, (49,13), w=1.414
